"","country","model","variable","sim_id","year","value"
"322","Austria","ARIMA","material_footprint",41,2024,28.4523953902491
"323","Austria","ARIMA","material_footprint",41,2025,27.8487713787423
"324","Austria","ARIMA","material_footprint",41,2026,28.7081881887426
"325","Austria","ARIMA","material_footprint",41,2027,27.1182739507448
"326","Austria","ARIMA","material_footprint",41,2028,27.9896150345137
"327","Austria","ARIMA","material_footprint",41,2029,30.3900854890006
"328","Austria","ARIMA","material_footprint",41,2030,28.4503778820756
"329","Austria","ARIMA","material_footprint",42,2023,29.3486306173155
"330","Austria","ARIMA","material_footprint",42,2024,25.2054347084907
"331","Austria","ARIMA","material_footprint",42,2025,25.0461810825846
"332","Austria","ARIMA","material_footprint",42,2026,22.8478657862715
"333","Austria","ARIMA","material_footprint",42,2027,25.0940595190657
"334","Austria","ARIMA","material_footprint",42,2028,23.2341399452597
"335","Austria","ARIMA","material_footprint",42,2029,24.3013734944083
"336","Austria","ARIMA","material_footprint",42,2030,21.3203671746962
"337","Austria","ARIMA","material_footprint",43,2023,28.1533018611712
"338","Austria","ARIMA","material_footprint",43,2024,28.1618066214885
"339","Austria","ARIMA","material_footprint",43,2025,26.4257385143711
"340","Austria","ARIMA","material_footprint",43,2026,25.6963900955365
"341","Austria","ARIMA","material_footprint",43,2027,24.6727718376342
"342","Austria","ARIMA","material_footprint",43,2028,25.3170728238206
"343","Austria","ARIMA","material_footprint",43,2029,24.5112258472106
"344","Austria","ARIMA","material_footprint",43,2030,20.3898890808942
"345","Austria","ARIMA","material_footprint",44,2023,31.7187857671598
"346","Austria","ARIMA","material_footprint",44,2024,31.7591343179165
"347","Austria","ARIMA","material_footprint",44,2025,28.3904327381314
"348","Austria","ARIMA","material_footprint",44,2026,29.0847821340057
"349","Austria","ARIMA","material_footprint",44,2027,27.5738628803034
"350","Austria","ARIMA","material_footprint",44,2028,24.0482663720414
"351","Austria","ARIMA","material_footprint",44,2029,25.2480775751124
"352","Austria","ARIMA","material_footprint",44,2030,24.9195325590025
"353","Austria","ARIMA","material_footprint",45,2023,29.474091391916
"354","Austria","ARIMA","material_footprint",45,2024,30.1286055536725
"355","Austria","ARIMA","material_footprint",45,2025,32.6919118182058
"356","Austria","ARIMA","material_footprint",45,2026,32.8317944679888
"357","Austria","ARIMA","material_footprint",45,2027,32.8289844493065
"358","Austria","ARIMA","material_footprint",45,2028,34.2315950000399
"359","Austria","ARIMA","material_footprint",45,2029,32.5921606336787
"360","Austria","ARIMA","material_footprint",45,2030,29.2938690105672
"361","Austria","ARIMA","material_footprint",46,2023,27.9304901153925
"362","Austria","ARIMA","material_footprint",46,2024,28.8046117352598
"363","Austria","ARIMA","material_footprint",46,2025,27.1389607569599
"364","Austria","ARIMA","material_footprint",46,2026,28.29999246934
"365","Austria","ARIMA","material_footprint",46,2027,24.2415969252028
"366","Austria","ARIMA","material_footprint",46,2028,25.9714900139708
"367","Austria","ARIMA","material_footprint",46,2029,24.7040564751627
"368","Austria","ARIMA","material_footprint",46,2030,24.2920477274305
"369","Austria","ARIMA","material_footprint",47,2023,27.047403365968
"370","Austria","ARIMA","material_footprint",47,2024,26.868930150468
"371","Austria","ARIMA","material_footprint",47,2025,24.157188665247
"372","Austria","ARIMA","material_footprint",47,2026,23.5847455854023
"373","Austria","ARIMA","material_footprint",47,2027,22.4140007415297
"374","Austria","ARIMA","material_footprint",47,2028,25.1459937644311
"375","Austria","ARIMA","material_footprint",47,2029,25.1065177269013
"376","Austria","ARIMA","material_footprint",47,2030,27.3989492829592
"377","Austria","ARIMA","material_footprint",48,2023,27.0012471430173
"378","Austria","ARIMA","material_footprint",48,2024,23.8220661523841
"379","Austria","ARIMA","material_footprint",48,2025,22.6276684755075
"380","Austria","ARIMA","material_footprint",48,2026,22.7204338633513
"381","Austria","ARIMA","material_footprint",48,2027,23.2504526388804
"382","Austria","ARIMA","material_footprint",48,2028,26.0732442979392
"383","Austria","ARIMA","material_footprint",48,2029,24.4685175485687
"384","Austria","ARIMA","material_footprint",48,2030,22.6614770245227
"385","Austria","ARIMA","material_footprint",49,2023,29.8036109717425
"386","Austria","ARIMA","material_footprint",49,2024,31.972755633858
"387","Austria","ARIMA","material_footprint",49,2025,34.0177486839261
"388","Austria","ARIMA","material_footprint",49,2026,33.2286105423516
"389","Austria","ARIMA","material_footprint",49,2027,35.470045999126
"390","Austria","ARIMA","material_footprint",49,2028,34.4012292807332
"391","Austria","ARIMA","material_footprint",49,2029,34.6712861088806
"392","Austria","ARIMA","material_footprint",49,2030,32.2087095775893
"393","Austria","ARIMA","material_footprint",50,2023,25.1041545970014
"394","Austria","ARIMA","material_footprint",50,2024,25.5022991404849
"395","Austria","ARIMA","material_footprint",50,2025,27.2046082541023
"396","Austria","ARIMA","material_footprint",50,2026,28.037101329057
"397","Austria","ARIMA","material_footprint",50,2027,25.130293105347
"398","Austria","ARIMA","material_footprint",50,2028,22.4851951657453
"399","Austria","ARIMA","material_footprint",50,2029,23.9755200445002
"400","Austria","ARIMA","material_footprint",50,2030,23.6626933575823
"401","Austria","ARIMA","material_footprint",51,2023,28.0704895367417
"402","Austria","ARIMA","material_footprint",51,2024,27.1697643643995
"403","Austria","ARIMA","material_footprint",51,2025,26.8891612733984
"404","Austria","ARIMA","material_footprint",51,2026,26.599105568655
"405","Austria","ARIMA","material_footprint",51,2027,25.9107289036837
"406","Austria","ARIMA","material_footprint",51,2028,26.1278054733853
"407","Austria","ARIMA","material_footprint",51,2029,23.7680961829417
"408","Austria","ARIMA","material_footprint",51,2030,22.2278769650954
"409","Austria","ARIMA","material_footprint",52,2023,27.3212611926601
"410","Austria","ARIMA","material_footprint",52,2024,26.338203988187
"411","Austria","ARIMA","material_footprint",52,2025,27.6145422876676
"412","Austria","ARIMA","material_footprint",52,2026,27.7427217802274
"413","Austria","ARIMA","material_footprint",52,2027,28.5723817619602
"414","Austria","ARIMA","material_footprint",52,2028,29.094295200032
"415","Austria","ARIMA","material_footprint",52,2029,27.635575880299
"416","Austria","ARIMA","material_footprint",52,2030,28.5061430113273
"417","Austria","ARIMA","material_footprint",53,2023,26.8627355812222
"418","Austria","ARIMA","material_footprint",53,2024,27.8070411038233
"419","Austria","ARIMA","material_footprint",53,2025,28.9715799339112
"420","Austria","ARIMA","material_footprint",53,2026,30.8812165229717
